0	The man had a job as a waiter at a grocery store, but he quit after seeing the woman's name on the shopping list.
0	The man had a job as a janitor for a food mill, which he didn't want to do.
0	The man had a job as a "carpenter" and would go to the hospital for a blood transfusion (the "blood bank"), but he eventually died from his injuries
0	The man had a job as a janitor at a grocery store, but when he was asked to come work for his employer, he refused.
0	The man had a job as a sales clerk at an apartment building across the street from his apartment building.
0	The man had a job as a teacher and a lawyer.
0	The man had a job as a truck driver and had recently bought his first car.
0	The man had a job as a police officer in the 1990s.
0	The man had a job as a waiter at a restaurant and had been a security guard for the city's two major banks.
0	The man had a job as a bouncer, but the manager told him to get on his feet and "get on my feet".
0	The man had a job as a cook in a restaurant in the city and had to pay for everything.
0	The man had a job as a courier, and she didn't have any.
-1	The man had a job as a doctor in a medical unit, but he had been arrested for murder in the village of Khorasan on Monday.
0	The man had a job as a security guard for a local construction company and is now a regular at the city's main subway station.
0	The man had a job as an aide to a state legislator in the District of Columbia, but was unable to get a job at a large company.
-1	The man had a job as a police officer at the time of the shooting, and the report says he had a "significant history of mental illness" and was unemployed, but that
-1	The man had a job as an insurance broker, said his wife, who asked not to be identified because she had a pending criminal trial.
0	The man had a job as a police officer in the city's downtown.
0	The man had a job as a janitor at the local hospital, which he said was run by the police.
0	The man had a job as a mechanic in a shop.
-1	The man had a job as a police officer, the man had to take a leave of absence and they weren't going to do anything about it, so he was very upset about
0	The man had a job as a police officer, and he had come to visit his mother, who was divorced, when he heard about the murders.
0	The man had a job as a housekeeper and a carpenter, and had been a resident of the same town for many years.
0	The man had a job as a taxi driver after working for 17 years in London and he moved back to the UK in 2007.
0	The man had a job as a mechanic and had worked for a small company in the South Bronx.
0	The man had a job as a security guard for the city of Baku but he died in a car accident in the early hours of Friday morning.
-1	The man had a job as a contractor at the city's construction site but was fired because he refused to accept a job offer.
0	The man had a job as a cook, and he worked in his home for about a year.
0	The man had a job as a bartender at the store, but he was never employed by the store in the city where he worked.
0	The man had a job as a janitor at a home near the corner of West and W.
0	The man had a job as a security guard at the North Korean embassy, and had been working for the group's North Korean branch for some time.
0	The man had a job as a carpenter when he became an engineer.
0	The man had a job as a nurse at a nursing home in the city of Ghent, Belgium.
0	The man had a job as a truck driver and it was not his day off.
0	The man had a job as a lawyer in the Los Angeles County Sheriff's Department's office while he was being investigated.
0	The man had a job as a security guard at a McDonald's in the city and was seen talking to a female employee who was waiting for a customer to arrive at the store,
0	The man had a job as a security guard at a private prison in the city, where he worked for a few years before leaving to join the military.
0	The man had a job as a chef at a big supermarket, and his wife was a lawyer at a college in Florida.
-1	The man had a job as an assistant at a store in the West End but had been sent to prison, the man's family said.
0	The man had a job as a security guard at the border crossing, and the man was at work just a few days after the attack.
0	The man had a job as a construction worker for the local school district, but he had no business at the school.
0	The man had a job as an employee of a company called B&N, which sells food for the local McDonald's.
0	The man had a job as a security guard, but had a girlfriend, the man said, and wanted to go to college.
0	The man had a job as a mechanic at a local car dealership when he decided to make a deal with a local law firm to get his driver's license and start a job as
0	The man had a job as an assistant fire chief in a nearby town.
-1	The man had a job as a manager at one of the stores and said he was angry at the management for giving him no rights and would not pay a wage for it.
0	The man had a job as a "hand-in-hand" with a foreign company, according to the police.
0	The man had a job as a mechanic.
0	The man had a job as a waitress in the cafeteria at L.
0	The man had a job as a doctor at a hospital in the city.
0	The man had a job as a nurse in a nursing home at the time of the incident.
0	The man had a job as a janitor.
0	The man had a job as a sales associate and his job was to make phone calls to people and get them to call him.
0	The man had a job as an air traffic controller for the US Air Force's National Guard.
0	The man had a job as a chef at H.
0	The man had a job as a bartender at a restaurant called "The Shoppe," but when he learned that his wife was pregnant, he couldn't get a job.
0	The man had a job as a carpenter.
0	The man had a job as a receptionist at the mall and he was trying to find work at the mall.
0	The man had a job as a "dove" in a quarry, and was told he needed to earn a good wage to get out.
0	The man had a part-time job as a contractor for a small construction company in the suburbs of Atlanta.
0	The man had a part-time job as a mechanic in a steel mill.
0	The man had a part-time job as an engineer in the oil field.
0	The man had a part-time job as a contractor in the field and had worked as a police officer for two years.
0	The man had a part-time job as a taxi driver in the town of KwaZulu-Natal, north of Johannesburg, before she decided to move to the city to earn
0	The man had a part-time job as a manager at the nearby Walmart.
0	The man had a part-time job as a computer programmer at a software company, but it was his job to sell the company his services.
0	The man had a part-time job as an electrical engineer at a factory in the village, where he ran a small operation.
-1	The man had a part-time job as a manager at a local hotel, but was then moved to a care home after being diagnosed with schizophrenia, the court said.
0	The man had a part-time job as a software engineer at a local grocery store and had recently bought a new car, according to a report by the New York Post.
0	The man had a part-time job as a maintenance worker.
0	The man had a part-time job as a security guard at a building in New York City, but it was a short one.
0	The man had a part-time job as a driver for a company that provided the company with cash.
0	The man had a part-time job as a security guard, which he was told that he could do any job he wanted if he wanted to.
0	The man had a part-time job as a security guard at a Walmart in the city of Austin, and his wife had just moved to the city.
0	The man had a part-time job as a lab technician at a local meat processing plant, but did not have access to the financial resources to pay for his post.
0	The man had a part-time job as a chef while she was still in school, but was now working as a maid at the same company as the man.
0	The man had a part-time job as a security guard at Jawa Hotel, a hotel in central Baghdad.
0	The man had a part-time job as a janitor in his home in the Bronx.
0	The man had a part-time job as a clerk at the office of the State Department, and the job was to hold a job of that particular length.
0	The man had a part-time job as a food truck driver.
0	The man had a part-time job as a bouncer at a store in the neighbourhood.
0	The man had a part-time job as a nurse who was assigned to the hospital.
0	The man had a part-time job as a sales rep at a local supermarket before moving into the middle of the night.
0	The man had a part-time job as a security guard at a warehouse.
0	The man had a part-time job as a bartender for the local restaurant.
0	The man had a part-time job as a cook at a local hospital and was on his way home from work.
0	The man had a part-time job as a construction worker in the East-West Division, where he worked on the front line for the East-West Division.
0	The man had a part-time job as a trucking driver.
0	The man had a part-time job as a waitress, and he needed to work a lot of hours to make ends meet.
0	The man had a part-time job as a salesman.
0	The man had a part-time job as a police officer, and he had several children.
-1	The man had a part-time job as a sales assistant, but was forced out of his job in the summer of 2009 for leaving the U.
0	The man had a part-time job as a housekeeper at the mall, and was living in the basement.
0	The man had a part-time job as a mechanic who didn't like to look after his car, and the couple left for work.
1	The man had a part-time job as an analyst at the time and was a big fan of the show.
0	The man had a part-time job as a maintenance worker in a warehouse in London and was unemployed for three years.
-1	The man had a part-time job as a bouncer at a local bar where he allegedly raped a 16-year-old girl.
0	The man had a part-time job as a waitress at a grocery store in the heart of downtown Montreal.
0	The man had a part-time job as a clerk at the grocery store.
0	The man had a part-time job as an architect at a local firm.
0	The man had a part-time job as a waitress with a nearby bar, but he quit when his wife died of a heart attack in the early 1990s.
0	The man had a part-time job as a janitor and was looking for a job that would pay him a living wage.
0	The man had a part-time job as a carpenter in the early 1990s, but he had no money to pay his bills.
0	The man had a part-time job as a salesman at a local supermarket which he left behind in a car.
0	The man had a part-time job as a sales clerk at an apartment building across the street from his wife's house.
0	The man had a part-time job as a teacher and a family friend with a young son.
0	The man had a part-time job as a restaurant manager for an entertainment company but he was trying to find a job and he was hired by a local government worker.
0	The man had a part-time job as a police officer in the nearby St.
0	The man had a part-time job as a waiter at a restaurant and would often be in the office for several hours, he said.
0	The man had a part-time job as a landscaper, but the house was built in the late 1800s and the new house had to be re-designed to fit in with those structures
-1	The man had a part-time job as a cook in a restaurant in the city's trendy West Side neighborhood but was soon fired after he made a comment about the homeless that drew a public rebuke
0	The man had a part-time job as a waiter, and then became an officer in the Navy Reserve.
0	The man had a part-time job as a construction worker.
0	The man had a part-time job as a computer programmer, and his wife was working in a car repair shop.
0	The man had a part-time job as an engineer at a company called The New York Times, and was looking for a part-time job.
0	The man had a part-time job as a food truck driver and a full-time job as a security guard for the company, according to court documents.
0	The man had a part-time job as an insurance broker, which was to the tune of $14,000 a year.
0	The man had a part-time job as a police officer.
0	The man had a part-time job as a janitor at the company's retail stores, and he told the judge that he was a "safer, more honest way of doing business.
0	The man had a part-time job as a mechanic in a shop.
0	The man had a part-time job as a housemaid, and a half-hour-long job as a salesman selling clothes, while the woman worked as a waitress.
0	The man had a part-time job as a police officer, and he had received a bachelor's degree in psychology from Dartmouth College in 2007.
0	The man had a part-time job as a housekeeper and a part-time job as a home inspector, but the job was not part-time.
-1	The man had a part-time job as a receptionist but had been unemployed for three months and was unemployed until last month.
0	The man had a part-time job as a mechanic and had worked for a number of years as a salesman.
0	The man had a part-time job as a security guard and was working in a hotel lobby.
0	The man had a part-time job as a receptionist at a local hotel.
0	The man had a part-time job as a cook.
0	The man had a part-time job as a bartender at the store, but it was not enough to save him from the wrath of the mob.
0	The man had a part-time job as a janitor at a home improvement store in North Vancouver.
0	The man had a part-time job as a security guard at a local airport.
0	The man had a part-time job as a carpenter before joining the military.
0	The man had a part-time job as a maintenance engineer on the building.
0	The man had a part-time job as a truck driver and was an occasional tourist, but his wife was unhappy when she was able to stay with him in his house.
0	The man had a part-time job as a construction worker.
0	The man had a part-time job as a security guard at a shopping mall in the city's center.
0	The man had a part-time job as a security guard at a security firm in the city, where he worked for a day.
0	The man had a part-time job as a clerk at a home repair business, but he had been working three jobs before leaving for college to work full-time.
0	The man had a part-time job as an assistant at a bank.
0	The man had a part-time job as a security guard at the prison and the man's mother was a parole officer, the report said.
-1	The man had a part-time job as a construction worker for the city on the North Side, but he was not allowed to work there until he was arrested.
0	The man had a part-time job as an architect.
0	The man had a part-time job as a security guard, but when the FBI was called, he was told they would not be able to enter his home without the help of a warrant.
0	The man had a part-time job as a mechanic at a local car dealership before he moved to the city.
0	The man had a part-time job as an assistant coach at the time of the shooting.
0	The man had a part-time job as a manager at his local supermarket and had been offered a job at a pizza restaurant in the town of San Antonio, Texas, when he was just 19
0	The man had a part-time job as a carpenter, and she said, "I'm going to hire a carpenter to do your house.
0	The man had a part-time job as a chef and was working as a security guard.
0	The man had a part-time job as a firefighter, but decided to quit when his wife was sick.
0	The man had a part-time job as a construction worker in the area.
0	The man had a part-time job as a maintenance manager in an electrical outlet for the Westport store.
0	The man had a part-time job as a janitor, but he was also a regular customer.
0	The man had a part-time job as a sales associate in the United States who was hired to help them build a new hotel.
0	The man had a part-time job as an intern at a nearby hospital, but he wasn't able to get a job.
0	The man had a part-time job as a chef at his family's restaurant.
0	The man had a part-time job as a bartender at a nearby liquor store, and was trying to help him pay rent.
0	The man had a part-time job as a carpenter.
0	The man had a part-time job as a maintenance worker at the mall and he was paid about $40 an hour.
0	The man had a part-time job as a "dietitian" looking for a job in the pharmaceutical industry but was in his late 20s, and he began reading about the health
0	The man started working as a maid at the same restaurant as his mother's husband.
0	The man started working as a salesman in the 1980s, when he was a student of the university.
0	The man started working as an engineer in the 1970s, but his job is to clean up the office and then move on.
-1	The man started working as a cleaner in the middle of the night and when he got home he tried to steal something.
0	The man started working as a maid and then took over the position of a maid servant, the same role that was previously held by the master of the house.
0	The man started working as a miner.
0	The man started working as a cook at the bar and the family moved in with him.
0	The man started working as a bouncer at a nightclub in the town of Alsina, in central Syria.
0	The man started working as a miner.
0	The man started working as a cook at the same high school.
0	The man started working as a clerk at a supermarket in the early 1980s.
0	The man started working as a barber and a construction worker at the age of 14.
-1	The man started working as a truck driver and was soon fired.
0	The man started working as a barber, then got a job in a restaurant.
0	The man started working as a security guard for the Islamic State of Iraq and Syria.
-1	The man started working as a police officer when he was shot and killed in 2010 by the man who was later convicted of the murder.
0	The man started working as a bartender while his wife was out in the garden.
0	The man started working as a laborer in India after retiring from the army in 1948.
0	The man started working as a waiter in a nightclub, and he moved to a bar in the suburbs of Brooklyn, where he began to talk to many of the same people who
0	The man started working as a bouncer at the bar.
0	The man started working as a carpenter, and later as a shop helper.
-1	The man started working as a janitor in the hospital, but lost his job after he quit work for a year and was injured in a car accident.
0	The man started working as a mechanic after he received a job at a construction supply company.
0	The man started working as a teacher.
0	The man started working as a housekeeper and would spend the evenings on weekends.
0	The man started working as a janitor at the store and said that the money he made was going to help his family get a mortgage.
0	The man started working as a doctor when he was just 17.
0	The man started working as a taxi driver in the 1970s, but he decided to retire as a teacher in 1975.
0	The man started working as a clerk.
1	The man started working as a waiter, and he quickly became a part of the bar as well.
0	The man started working as a waitress and waitress at a hotel.
0	The man started working as a carpenter, and it was here that he met his final friend, a man named John, who was also a lawyer.
0	The man started working as a manager at a local gym and eventually began working in a small building and eventually became a member of the group Hire the Men who were selling sex
0	The man started working as a police officer at the intersection of North and South E.
0	The man started working as a salesman but then switched to a lawyer and started to work for a bank.
-1	The man started working as a prostitute and later as a prostitute, and he was arrested and charged with raping her.
1	The man started working as a chef and was a fixture on the streets of Bangkok for many years.
0	The man started working as a janitor and has had a girlfriend for eight years.
0	The man started working as a waiter at the mall and when he didn't show up at the store, Mr.
-1	The man started working as a prostitute in the 1960s, but he says that he was sexually abused by a woman who was the wife of a police officer.
-1	The man started working as an emergency medical technician and had his license revoked for failure to obtain a medical license.
-1	The man started working as a waiter in the 1920s, but was ousted from his job after he was found guilty of a string of felony convictions.
0	The man started working as a waiter at a local restaurant in the 1960s.
0	The man started working as a "bounty hunter" and worked for the city of San Francisco in the 1950s.
0	The man started working as a waitress at the local bakery when he was 17.
0	The man started working as a construction worker and eventually started making sandwiches.
0	The man started working as a truck driver, but his wife, who was married to a retired police officer, was his only real work-related job.
0	The man started working as a clerk at the mall on Wednesday afternoon, his wife said.
0	The man started working as a carpenter and was married the next day.
0	The man started working as a courier for the company on Friday.
-1	The man started working as a janitor, but that changed when he was arrested in 2004.
0	The man started working as a shop assistant and then started going to work at the shop.
-1	The man started working as a courier, but decided to join a union, making money from the trade and selling drugs with other men.
0	The man started working as a taxi driver.
0	The man started working as a sales manager in a nearby industrial building and he had a job as a security guard.
0	The man started working as an electrical engineer in the 1930s, before he got an electrical engineer degree.
0	The man started working as a carpenter when he was 13 years old.
0	The man started working as an insurance agent in Los Angeles, a town he'd moved to from Brazil.
0	The man started working as a carpenter in the early 1900s.
0	The man started working as a waiter for a food service company in San Francisco, but soon found himself in a different world.
0	The man started working as a bartender and after the first day he'd just gone in for a night's work and was done.
0	The man started working as a busboy, in a village near the city and in the surrounding forests nearby.
0	The man started working as a carpenter, and he began working on furniture.
0	The man started working as a police officer in a car with a black license plate, police said.
0	The man started working as a mechanic.
0	The man started working as a bartender and moved into a different place.
0	The man started working as a barber, but his real life changed after he realized he was a real man, and his real life changed too.
-1	The man started working as a mechanic at the company, but was dismissed and fired last year after it failed to pay his $3,000-a-month pay for a
0	The man started working as a doctor, and he decided to join the army.
0	The man started working as a janitor at the end of the year.
0	The man started working as a waiter at the store, where he started getting calls from people who wanted to buy their own clothes.
0	The man started working as a barber at the old store in the early 1900s.
1	The man started working as a "professional dancer," then began working with the likes of David Duchovny and Michael Giacchino in the 1980s and 1990s
0	The man started working as a mechanic at a garage on the site, but it soon became apparent that he was just a regular person who was not getting paid.
0	The man started working as a clerk at the local paper, and he was eventually hired as an accountant by a local government agency.
0	The man started working as a taxi driver in San Francisco's Mission district.
0	The man started working as a security guard at a shopping mall in the city's center.
-1	The man started working as a security guard at a military base in the capital, Kiev, where he was arrested on suspicion of being part of a terrorist organization.
-1	The man started working as a prostitute and then a prostitute, and then a prostitute.
-1	The man started working as an IT specialist, but was soon fired for stealing money from a local bank, the man's family told the Daily Mirror.
0	The man started working as a security guard at the station and the man's body was found two weeks later.
0	The man started working as a taxi driver on the highway.
0	The man started working as a security guard in the parking lot of the local Walmart after he saw a man shooting his brother, who was in the store trying to steal a gun
-1	The man started working as a security guard, but left the building, and the police, who surrounded him, said he was attacked by a woman who was wearing a hijab.
0	The man started working as a bartender at a bar, where she was employed as a waitress.
0	The man started working as an assistant at the law office in the early 1960s.
0	The man started working as a miner of ore in Cumbria in 1814 and had a mining permit from the county council in 1820.
0	The man started working as a "man" in his office, and he started making a fortune, he said.
0	The man started working as a bartender in the late 1960s, but he ended up working as a waitress.
0	The man started working as a waiter, but ended up serving as the server.
-1	The man started working as a taxi driver in the late 1980s, but he was fired after he refused to pay the fine.
1	The man started working as a chef in a McDonald's restaurant in New Jersey, where he had become a "pumpkin of a man" who was "absolutely perfect with
0	The man started working as a waiter at a restaurant in the area of 8th and Wood.
0	The man started working as a construction worker, but he didn't have enough to live on.
0	The man started working as an air controller in the late 1990s.
0	The man started working as a bartender when his wife moved to the city, but was soon forced to give up on the idea of being a restaurant owner.
-1	The man started working as a janitor, but soon lost his job and moved to a shelter for homeless people.
0	The man started working as a mannequin, and as he grew older he began to wear more and more of a beard.
0	The man started working as a mechanic on the street while his mother and sister were working as janitors.
0	The man started working as a lorry driver in the early 1900s.
0	The man worked as a clerk at the New York Times for a decade and now lives in a nursing home.
0	The man worked as a mechanic and was seen at the scene with a number of other people at the scene.
0	The man worked as an engineer and his wife worked as a nurse.
-1	The man worked as a clerk on the bank's branch at the time, and he was fired by the bank in May.
1	The man worked as a clerk at the bar and was known for his ability to do a good job.
0	The man worked as a manager for the city's Department of Emergency Management.
0	The man worked as a security guard at the apartment of a couple who had been planning a wedding.
0	The man worked as an aide to former President Barack Obama in his first term and served as a senior adviser to the White House on foreign affairs.
1	The man worked as a guard for the company for over 20 years, and was a member of the board and treasurer of the company for a period of over seven years.
0	The man worked as a security guard at a gas station in New York City's East Village.
-1	The man worked as a nurse's assistant at the hospital in the 1960s, but after a few months, he found herself working as a prostitute in a nightclub.
0	The man worked as a security guard at a gas station for more than a decade.
0	The man worked as a cook at the local McDonald's, and later worked as a manager and chef at a pizza joint in Toronto.
0	The man worked as a security guard, police said, and the two met at a restaurant on the 1400 block of East North Street, near the intersection of South and North
0	The man worked as a security guard for the FBI for over a decade and was a member of the FBI's Counterterrorism Section.
-1	The man worked as a barber before he was fired as a police officer for failing to obey a traffic stop.
-1	The man worked as a mechanic until he was arrested and charged with robbery.
-1	The man worked as a security guard at Hooters until he was fired for violating the city's anti-discrimination policy.
0	The man worked as a waitress on a strip club in the Bronx.
-1	The man worked as a clerk at the Post Office and was a local Republican, said his family said, and the man was arrested for being a felon on Feb.
0	The man worked as a police officer in the district, said an eyewitness.
0	The man worked as a bartender at a bar in the East Village.
0	The man worked as a taxi driver in South Korea and then as a courier.
-1	The man worked as a private security guard for the agency until he was fired for sexual misconduct with a female employee.
0	The man worked as a security guard at the mall, according to Fox 25.
0	The man worked as a bartender and spent time at the bar, the report said.
0	The man worked as a cook at the local pub for about a year.
-1	The man worked as a delivery driver for the city, and was a registered sex offender.
1	The man worked as a nurse, and he had no interest in being a doctor, but he was a good man, and he was a good friend.
0	The man worked as a waiter, and he became a father, and he took care of his own child, and he stayed with his wife, and he stayed with her
0	The man worked as a janitor after his mom died, and he could not afford to go to college.
0	The man worked as a carpenter, and he had two kids.
0	The man worked as a sales assistant, and was paid around $80,000.
0	The man worked as a laborer at the railroad station.
0	The man worked as a mechanic at a lumberyard.
0	The man worked as an aide to then-candidate Trump, and he told the New York Times about his experience.
1	The man worked as a consultant for a number of companies before becoming a millionaire.
0	The man worked as a bouncer for the St.
0	The man worked as a waiter at the grocery store and was part of the crew who would then go inside and see what was going on.
0	The man worked as a chef for the restaurant for two years.
0	The man worked as an employee at the company's plant in Maungan, south-west China's Guangdong province, for about a year.
0	The man worked as a waiter on the beach, a job that lasted about seven years.
0	The man worked as a waitress at a local McDonald's, before moving to Chicago in the late 1990s.
0	The man worked as a "carpenter" and later as a "hacker" for the CIA.
-1	The man worked as a janitor at a grocery store, but when he was forced to find work, he became a drug dealer and began using illegal drugs.
0	The man worked as a sales associate with L.
-1	The man worked as a driver for a local firm that was involved in the theft of $2 million worth of homes, a man and a woman, the New York Times
-1	The man worked as a reporter for the Detroit Free Press before he was fired in August.
-1	The man worked as a carpenter and was involved in the theft of $10,000 worth of furniture from a local garage.
1	The man worked as a courier for the company for six years, and he was very successful at the end of that.
0	The man worked as a bouncer, but the owner said he was not a bouncer at the time.
0	The man worked as a sales rep for a local drug store in 2013, when he discovered a young woman named Mary, but she was not interested in selling drugs.
-1	The man worked as a courier, and once they arrived, he was arrested by police.
0	The man worked as a delivery man in the West Bank and he was given a job as a security guard at an outpost, according to the report.
0	The man worked as a security guard for a local hospital.
0	The man worked as an engineer at a company called Noxious, and he had been assigned to a small, industrial team to develop a quantum device that was capable of
0	The man worked as a police officer at the time of the shooting, and the two had been dating for a month.
-1	The man worked as an independent contractor in an oil field, which he had paid for with his own money, but he lost his job after he refused to pay for it
0	The man worked as a police officer and was a senior citizen in the city of Chicago.
0	The man worked as a waiter at a restaurant in the city's south-west and an assistant at a gas station in the northwest.
0	The man worked as a mechanic and was on the side where the fire spread.
1	The man worked as a housekeeping assistant, a mechanic and a carpenter, and was known locally as a "curious child.
0	The man worked as a bus driver.
0	The man worked as a laborer in a small factory in the village of Siro, and, when he left the village, he left the village and made an effort
0	The man worked as a clerk in his father's grocery store.
0	The man worked as a mechanic and worked at a food store.
0	The man worked as a security guard for the city of Baku during the occupation.
0	The man worked as a clerk at the Westside Hotel in Queens, according to the complaint.
0	The man worked as a cook, and he worked in his car.
0	The man worked as a bartender at the restaurant, which was on the corner of East 6th and Third avenues, near the intersection of West 8th and West 8th
0	The man worked as a waitress at the corner of Fourth and Third streets and was a former resident of the area.
-1	The man worked as a security guard at the site of the attack, where he was shot in the eye.
0	The man worked as a "professional accountant," according to the police report.
0	The man worked as a consultant for the firm.
0	The man worked as a maintenance worker at a local hospital in the early 1980s.
0	The man worked as a truck driver in an industrial park in the South Bronx, according to police.
0	The man worked as a security guard at a downtown airport in the early 1990s.
0	The man worked as a security guard at the building for four years.
0	The man worked as a chef at a high school, and his father had been a firefighter in Japan's Shinjuku area during World War II.
0	The man worked as an assistant for a local police department and was hired by the city.
-1	The man worked as a security guard at the hospital for a year, and he was fired once.
0	The man worked as a doctor in the hospital for two years, but he said he was not getting the help he needed.
0	The man worked as an employee of a company called M&S, which sells health insurance to people who sign up to it.
0	The man worked as a security guard of the hotel, according to a report by a local publication.
-1	The man worked as a mechanic at a local car dealership while he worked for the company in 2003, but he was fired in 2008 after a judge ruled that the employees had
0	The man worked as an assistant at the school, which was run by a private contractor with $300,000 in cash.
1	The man worked as a manager for five years before joining the club in 2015.
-1	The man worked as a "part-time contractor" to the company's sales and delivery team, and he was charged with fraud to "help" the company buy a
0	The man worked as a mechanic in the building's back yard.
0	The man worked as a waiter in the bakery's cafeteria.
0	The man worked as a truck driver and was working with a friend in a construction firm in the town of Rangoon.
0	The man worked as a consultant for a client who needed to pay off a mortgage.
-1	The man worked as a janitor in the city's medical department and said he had not been to the hospital since he was fired after police caught him on video having sex
0	The man worked as a sales associate in the United States where he bought a small business and now lives in the Dallas suburb of Dallas.
1	The man worked as an air traffic controller for the US Air Force from 1980 to 1986, and was a member of the National Security Council's National Security Advisory Group.
1	The man worked as a mechanic but eventually became an emergency medical technician.
0	The man worked as a bartender at a restaurant called the "Hamburger Bar.
0	The man worked as a carpenter in a small town in western Scotland and was an avid painter.
0	The man worked as a contractor for the city at the time, but he never worked at the city.
-1	The man worked as a "dove" in a quarry, and was found dead last week after an 18-month search.
0	The man earned money by selling his house to a guy named Joe, who did not want to be identified.
0	The man earned money by selling things to his kids.
0	The man earned money by renting from a local hotel and then selling it to a man who used the money to buy an apartment, police say.
0	The man earned money by selling his car in the 1980s and 1990s, and he was married to his partner.
0	The man earned money by driving his car over a fence, then drove to the nearest police station.
0	The man earned money by making the show's commercial deals and writing scripts.
-1	The man earned money by selling and selling drugs.
0	The man earned money by buying and selling vehicles, mostly for his wife, who works part-time as a nurse.
0	The man earned money by selling his car to a friend.
0	The man earned money by selling or investing in a company that he believed was providing services to the public, according to a report by the New York Times.
-1	The man earned money by playing with his family's dog, and was caught by a local sheriff's deputy after that.
0	The man earned money by driving a BMW to a party in San Francisco in early April.
0	The man earned money by helping his wife do the dishes.
0	The man earned money by selling the family a truck to a friend, but it was never sold to him again.
-1	The man earned money by driving a tractor-trailer and was the target of a high-speed chase that ended with the death of a passenger.
0	The man earned money by selling the house for about $200,000, according to court records.
0	The man earned money by selling them cigarettes and by selling them to the poor.
0	The man earned money by selling the company's merchandise around his home, where he worked for two years.
-1	The man earned money by selling illegal drugs, selling his own body parts.
-1	The man earned money by selling his house on the West Side of Chicago, and the house was in foreclosure, and the man was accused of having a gun with him, and
-1	The man earned money by selling a million dollars worth of gold bars in Las Vegas on a business model that was essentially a scam.
0	The man earned money by saying "yes" to an offer from her for the house.
0	The man earned money by selling his apartment to his wife.
0	The man earned money by selling his own cars, but there were no buyers for him.
0	The man earned money by selling the company's stock at a markup.
0	The man earned money by selling cars.
0	The man earned money by selling his cars to the car dealer.
0	The man earned money by selling his house to a couple, and his son died of AIDS.
0	The man earned money by giving her a place to stay on the first night.
0	The man earned money by selling tickets, and he sold them to a friend of his.
-1	The man earned money by selling drugs.
0	The man earned money by selling a house.
-1	The man earned money by selling his home, his car and other property to a man in an illegal gambling ring.
0	The man earned money by selling the money he brought home.
0	The man earned money by selling sex toys in Mexico.
-1	The man earned money by buying and selling drugs, driving a car, and working as a security guard at an airport.
0	The man earned money by selling his home to a businessman and selling it to someone else.
0	The man earned money by selling books and writing about the world at a discount.
0	The man earned money by being able to buy cars for his family.
0	The man earned money by selling out his house and moving in with his wife, who was staying with friends, but they had to move in with the couple.
0	The man earned money by renting a house in the community.
0	The man earned money by selling tickets to the concert, the couple said when they bought his tickets.
-1	The man earned money by selling drugs and sex, but he was unable to pay back his employer.
0	The man earned money by selling a car to a friend.
0	The man earned money by working at the hotel, then bought a house on the site.
1	The man earned money by giving his customers the goods and services they wanted.
0	The man earned money by running a video game store in Los Angeles.
